"id","sessionId","userId","userQuery","queryIntent","retrievedContext","sqlQuery","botResponse","responseSource","confidence","responseTime","tokensUsed","userFeedback","feedbackComment","timestamp"
"cmhsbk4350j7zmaftk88b89t4","SESSION-0000539","cmhsbjkye00eymaft1xxijths","Query 539 - Information request","DELAY_ANALYSIS","{""documents"":8,""relevance"":0.8329895840230186}","SELECT * FROM hauling_activities WHERE ...","Response to query 539 with relevant information","HYBRID",0.8099444381548235,1,675,"POSITIVE",,"2025-11-05T00:02:56.127Z"
"cmhsbk4360j80maft6aoub269","SESSION-0000540","cmhsbjkyf00ezmaftxt2dbwf7","Query 540 - Information request","EQUIPMENT_STATUS","{""documents"":6,""relevance"":0.8964501143978402}","SELECT * FROM hauling_activities WHERE ...","Response to query 540 with relevant information","ML_MODEL",0.8245960578657056,1,574,,,"2025-11-01T16:02:56.127Z"
"cmhsbk4380j81maftsgur5ztw","SESSION-0000541","cmhsbjkyh00f0maftargzqxmd","Query 541 - Information request","PRODUCTION_QUERY","{""documents"":8,""relevance"":0.7708895810175271}",,"Response to query 541 with relevant information","HYBRID",0.8334281634868312,2,1396,"POSITIVE","User feedback comment","2025-10-11T11:02:56.127Z"
"cmhsbk43a0j82mafttko50iz0","SESSION-0000542","cmhsbjkyi00f1maft787irog9","Query 542 - Information request","DELAY_ANALYSIS","{""documents"":5,""relevance"":0.7700015406169405}","SELECT * FROM hauling_activities WHERE ...","Response to query 542 with relevant information","HYBRID",0.7464253449557301,1,502,"POSITIVE",,"2025-10-12T16:02:56.127Z"
"cmhsbk43b0j83maftt97w1wsk","SESSION-0000543","cmhsbjkyj00f2maft0bkqmhu0","Query 543 - Information request","DELAY_ANALYSIS","{""documents"":2,""relevance"":0.8386256225998758}",,"Response to query 543 with relevant information","ML_MODEL",0.8452298175947487,1,862,"POSITIVE","User feedback comment","2025-10-17T03:02:56.127Z"
"cmhsbk43c0j84maft4moj5t5c","SESSION-0000544","cmhsbjkyk00f3maft1k631bnh","Query 544 - Information request","FUEL_REPORT","{""documents"":5,""relevance"":0.9142261900884885}",,"Response to query 544 with relevant information","ML_MODEL",0.7171513059284083,2,1056,"NEGATIVE","User feedback comment","2025-11-02T10:02:56.127Z"
"cmhsbk43e0j85maftj7j40q8b","SESSION-0000545","cmhsbjkyl00f4maftikxgqpw7","Query 545 - Information request","MAINTENANCE_SCHEDULE","{""documents"":2,""relevance"":0.8881771087818806}",,"Response to query 545 with relevant information","RULE_ENGINE",0.8651197717443442,1,945,"NEGATIVE",,"2025-10-28T12:02:56.127Z"
"cmhsbk43f0j86maftk1m1ze5r","SESSION-0000546","cmhsbjkym00f5maftg4osvlpq","Query 546 - Information request","DELAY_ANALYSIS","{""documents"":5,""relevance"":0.7513792019767028}","SELECT * FROM hauling_activities WHERE ...","Response to query 546 with relevant information","DATABASE",0.8038586143786026,2,1185,"NEGATIVE",,"2025-11-03T02:02:56.127Z"
"cmhsbk43g0j87maftzyfxqape","SESSION-0000547","cmhsbjkyn00f6mafthyfg9asn","Query 547 - Information request","PRODUCTION_QUERY","{""documents"":8,""relevance"":0.9480296242161601}",,"Response to query 547 with relevant information","RULE_ENGINE",0.7229439028961038,2,1052,,,"2025-10-17T13:02:56.127Z"
"cmhsbk43h0j88maftih3e4pew","SESSION-0000548","cmhsbjkyo00f7maft4nw6vewg","Query 548 - Information request","DELAY_ANALYSIS","{""documents"":6,""relevance"":0.7617209816682915}","SELECT * FROM hauling_activities WHERE ...","Response to query 548 with relevant information","HYBRID",0.8322275066083983,1,650,"NEGATIVE",,"2025-10-14T23:02:56.127Z"
"cmhsbk43j0j89maftyfmtr41y","SESSION-0000549","cmhsbjkyp00f8maft0kdsm510","Query 549 - Information request","EQUIPMENT_STATUS","{""documents"":6,""relevance"":0.7949028063064527}","SELECT * FROM hauling_activities WHERE ...","Response to query 549 with relevant information","RULE_ENGINE",0.8029533445088843,0,442,,,"2025-11-07T17:02:56.127Z"
"cmhsbk43k0j8amaft7obc7gyf","SESSION-0000550","cmhsbjkyr00f9mafte4ne4xzy","Query 550 - Information request","FUEL_REPORT","{""documents"":2,""relevance"":0.7412260411849818}",,"Response to query 550 with relevant information","ML_MODEL",0.7517634863776839,2,1421,"POSITIVE",,"2025-10-17T03:02:56.127Z"
"cmhsbk43l0j8bmaftjmr44ykt","SESSION-0000551","cmhsbjkys00famaftl588iw45","Query 551 - Information request","DELAY_ANALYSIS","{""documents"":4,""relevance"":0.8866669461698973}",,"Response to query 551 with relevant information","ML_MODEL",0.8563154940145812,0,317,,,"2025-10-29T10:02:56.127Z"
"cmhsbk43m0j8cmafthduw3ulj","SESSION-0000552","cmhsbjkyu00fbmaft0qb6o8o9","Query 552 - Information request","PRODUCTION_QUERY","{""documents"":10,""relevance"":0.7932876981753147}","SELECT * FROM hauling_activities WHERE ...","Response to query 552 with relevant information","DATABASE",0.7025582274865286,1,892,"POSITIVE",,"2025-10-20T16:02:56.127Z"
"cmhsbk43o0j8dmaftv4i403ms","SESSION-0000553","cmhsbjkyv00fcmaftmwkwl9pv","Query 553 - Information request","DELAY_ANALYSIS","{""documents"":8,""relevance"":0.9420666758319975}",,"Response to query 553 with relevant information","HYBRID",0.7564378129180718,0,301,,"User feedback comment","2025-10-14T04:02:56.127Z"
"cmhsbk43p0j8emaft72qmdlt4","SESSION-0000554","cmhsbjkyx00fdmaftnjjjflz8","Query 554 - Information request","MAINTENANCE_SCHEDULE","{""documents"":5,""relevance"":0.9443057733684709}",,"Response to query 554 with relevant information","DATABASE",0.8481651571082702,1,611,,,"2025-10-18T05:02:56.127Z"
"cmhsbk43r0j8fmaftpahe1vuz","SESSION-0000555","cmhsbjkyy00femaft60qko5ip","Query 555 - Information request","PRODUCTION_QUERY","{""documents"":9,""relevance"":0.9064718653287368}",,"Response to query 555 with relevant information","RULE_ENGINE",0.7514141532563086,2,1359,"POSITIVE",,"2025-11-01T15:02:56.127Z"
"cmhsbk43s0j8gmafth2blicad","SESSION-0000556","cmhsbjkyz00ffmaft5apn52a4","Query 556 - Information request","EQUIPMENT_STATUS","{""documents"":2,""relevance"":0.8406566481928832}",,"Response to query 556 with relevant information","HYBRID",0.9023368823533227,2,1121,,"User feedback comment","2025-10-17T12:02:56.127Z"
"cmhsbk43u0j8hmaftbnbkdaq4","SESSION-0000557","cmhsbjkz000fgmafto76cr49h","Query 557 - Information request","EQUIPMENT_STATUS","{""documents"":5,""relevance"":0.710780041760757}",,"Response to query 557 with relevant information","DATABASE",0.7973437867036353,2,1493,,"User feedback comment","2025-10-12T15:02:56.127Z"
"cmhsbk43v0j8imaft65yb1i79","SESSION-0000558","cmhsbjkz100fhmaftawlg78bk","Query 558 - Information request","MAINTENANCE_SCHEDULE","{""documents"":2,""relevance"":0.7215838489958193}",,"Response to query 558 with relevant information","RULE_ENGINE",0.7836679871062215,1,640,,,"2025-11-03T13:02:56.127Z"
"cmhsbk43x0j8jmaft46avkezy","SESSION-0000559","cmhsbjkz200fimaftailnc908","Query 559 - Information request","DELAY_ANALYSIS","{""documents"":7,""relevance"":0.8699540825728989}","SELECT * FROM hauling_activities WHERE ...","Response to query 559 with relevant information","ML_MODEL",0.7359027331337575,1,676,,"User feedback comment","2025-11-07T23:02:56.127Z"
"cmhsbk43y0j8kmaftnraza6br","SESSION-0000560","cmhsbjkz400fjmaftyksjdyru","Query 560 - Information request","PRODUCTION_QUERY","{""documents"":3,""relevance"":0.7770018835879876}","SELECT * FROM hauling_activities WHERE ...","Response to query 560 with relevant information","HYBRID",0.8487392395528232,1,727,"NEGATIVE",,"2025-10-30T22:02:56.127Z"
"cmhsbk43z0j8lmaftrly4098u","SESSION-0000561","cmhsbjkz500fkmaft4pn81c6i","Query 561 - Information request","FUEL_REPORT","{""documents"":4,""relevance"":0.8197934372754396}",,"Response to query 561 with relevant information","ML_MODEL",0.8814178121521012,2,1375,,,"2025-11-04T07:02:56.127Z"
"cmhsbk4400j8mmaft8qz3e76t","SESSION-0000562","cmhsbjkz600flmaft98fjjfw3","Query 562 - Information request","DELAY_ANALYSIS","{""documents"":7,""relevance"":0.8998425341096519}","SELECT * FROM hauling_activities WHERE ...","Response to query 562 with relevant information","DATABASE",0.7678394370383397,1,777,"NEGATIVE",,"2025-10-15T13:02:56.127Z"
"cmhsbk4420j8nmafth9binwu9","SESSION-0000563","cmhsbjkz800fmmaftwihuxk8g","Query 563 - Information request","EQUIPMENT_STATUS","{""documents"":6,""relevance"":0.7894106194972845}","SELECT * FROM hauling_activities WHERE ...","Response to query 563 with relevant information","DATABASE",0.9318227395885876,1,647,"NEGATIVE","User feedback comment","2025-10-17T20:02:56.127Z"
"cmhsbk4430j8omaftn8cykxko","SESSION-0000564","cmhsbjkz900fnmaft36z18hp9","Query 564 - Information request","MAINTENANCE_SCHEDULE","{""documents"":2,""relevance"":0.9184159497337523}",,"Response to query 564 with relevant information","ML_MODEL",0.8121024295422895,2,1429,,,"2025-10-21T10:02:56.127Z"
"cmhsbk4450j8pmaftfsauo01l","SESSION-0000565","cmhsbjkzb00fomaftmjxlweru","Query 565 - Information request","DELAY_ANALYSIS","{""documents"":3,""relevance"":0.7531365554121874}",,"Response to query 565 with relevant information","RULE_ENGINE",0.9466611583954636,2,1199,"POSITIVE",,"2025-11-08T15:02:56.127Z"
"cmhsbk4470j8qmaftdgts9soe","SESSION-0000566","cmhsbjkzd00fpmaftty9b5gpi","Query 566 - Information request","FUEL_REPORT","{""documents"":1,""relevance"":0.7802084841440031}","SELECT * FROM hauling_activities WHERE ...","Response to query 566 with relevant information","HYBRID",0.8690367118841708,2,1406,"NEGATIVE","User feedback comment","2025-10-16T13:02:56.127Z"
"cmhsbk4480j8rmaftinmgopms","SESSION-0000567","cmhsbjkze00fqmaftmqxkur1c","Query 567 - Information request","FUEL_REPORT","{""documents"":5,""relevance"":0.783032735929095}",,"Response to query 567 with relevant information","HYBRID",0.7407664685756394,2,1279,"NEGATIVE","User feedback comment","2025-10-16T03:02:56.127Z"
"cmhsbk44a0j8smaftnq4x0gcb","SESSION-0000568","cmhsbjkzf00frmaft08qdv5k1","Query 568 - Information request","FUEL_REPORT","{""documents"":7,""relevance"":0.7011115096329853}",,"Response to query 568 with relevant information","RULE_ENGINE",0.9377247028418187,1,501,"NEGATIVE",,"2025-11-04T21:02:56.127Z"
"cmhsbk44b0j8tmaftk886k5cf","SESSION-0000569","cmhsbjkzg00fsmaftv8fr37t3","Query 569 - Information request","PRODUCTION_QUERY","{""documents"":7,""relevance"":0.8545424191067763}",,"Response to query 569 with relevant information","DATABASE",0.8959498770576276,1,793,,,"2025-10-23T06:02:56.127Z"
"cmhsbk44c0j8umaftzud897va","SESSION-0000570","cmhsbjkzi00ftmafts67dso36","Query 570 - Information request","FUEL_REPORT","{""documents"":10,""relevance"":0.7126738707941542}",,"Response to query 570 with relevant information","HYBRID",0.8409816251718742,0,418,"POSITIVE",,"2025-10-29T12:02:56.127Z"
"cmhsbk44d0j8vmaftq2p9a62j","SESSION-0000571","cmhsbjkzj00fumaftija8hbor","Query 571 - Information request","MAINTENANCE_SCHEDULE","{""documents"":10,""relevance"":0.8974537005846539}",,"Response to query 571 with relevant information","RULE_ENGINE",0.8302390171929415,0,382,"POSITIVE",,"2025-10-16T21:02:56.127Z"
"cmhsbk44f0j8wmaft7dgb40zv","SESSION-0000572","cmhsbjkzk00fvmaftifv2m0yg","Query 572 - Information request","PRODUCTION_QUERY","{""documents"":3,""relevance"":0.7542444298617867}",,"Response to query 572 with relevant information","HYBRID",0.8324010042903927,1,848,,"User feedback comment","2025-10-12T08:02:56.127Z"
"cmhsbk44g0j8xmafti2u6me24","SESSION-0000573","cmhsbjkzm00fwmaftaj2k7y8l","Query 573 - Information request","DELAY_ANALYSIS","{""documents"":10,""relevance"":0.7351923728659289}","SELECT * FROM hauling_activities WHERE ...","Response to query 573 with relevant information","DATABASE",0.8191681786093893,2,1491,"NEGATIVE",,"2025-10-21T09:02:56.127Z"
"cmhsbk44h0j8ymaft7pjpy902","SESSION-0000574","cmhsbjkzn00fxmaft0x5rk3bs","Query 574 - Information request","PRODUCTION_QUERY","{""documents"":8,""relevance"":0.7235762819800582}","SELECT * FROM hauling_activities WHERE ...","Response to query 574 with relevant information","DATABASE",0.7998595645907605,1,950,"POSITIVE",,"2025-10-20T13:02:56.127Z"
"cmhsbk44j0j8zmaftu5d1ya69","SESSION-0000575","cmhsbjkzp00fymaftb4ew1k0o","Query 575 - Information request","FUEL_REPORT","{""documents"":5,""relevance"":0.8453036809189283}","SELECT * FROM hauling_activities WHERE ...","Response to query 575 with relevant information","ML_MODEL",0.944297337204522,1,695,"NEGATIVE","User feedback comment","2025-11-07T06:02:56.127Z"
"cmhsbk44k0j90maftn4223r4z","SESSION-0000576","cmhsbjkzr00fzmaftngb0wrd2","Query 576 - Information request","FUEL_REPORT","{""documents"":7,""relevance"":0.9186181319484421}","SELECT * FROM hauling_activities WHERE ...","Response to query 576 with relevant information","RULE_ENGINE",0.9136070303422702,1,987,"POSITIVE",,"2025-11-05T16:02:56.127Z"
"cmhsbk44m0j91maftwieu106y","SESSION-0000577","cmhsbjkzt00g0maft04wg1wy1","Query 577 - Information request","DELAY_ANALYSIS","{""documents"":6,""relevance"":0.8115570724394854}",,"Response to query 577 with relevant information","HYBRID",0.7572408405944606,2,1297,"NEGATIVE",,"2025-10-16T11:02:56.127Z"
"cmhsbk44n0j92maftcg0ldurk","SESSION-0000578","cmhsbjkzv00g1maftrwdyy0sj","Query 578 - Information request","FUEL_REPORT","{""documents"":1,""relevance"":0.874467110913679}","SELECT * FROM hauling_activities WHERE ...","Response to query 578 with relevant information","DATABASE",0.8080908702108482,2,1241,"POSITIVE",,"2025-10-14T12:02:56.127Z"
"cmhsbk44p0j93maft9f9s6zrq","SESSION-0000579","cmhsbjkzw00g2maftnqncavvj","Query 579 - Information request","DELAY_ANALYSIS","{""documents"":8,""relevance"":0.9324929500927706}",,"Response to query 579 with relevant information","HYBRID",0.7320842790653377,0,413,"NEGATIVE",,"2025-11-09T12:02:56.127Z"
"cmhsbk44q0j94maft9wlvtlpv","SESSION-0000580","cmhsbjkzx00g3maft6mmtamcr","Query 580 - Information request","FUEL_REPORT","{""documents"":10,""relevance"":0.7803386021847559}","SELECT * FROM hauling_activities WHERE ...","Response to query 580 with relevant information","ML_MODEL",0.8323335542425481,1,983,"POSITIVE",,"2025-10-12T05:02:56.127Z"
"cmhsbk44s0j95mafttpd3xmoq","SESSION-0000581","cmhsbjkzz00g4maft5l98q2s4","Query 581 - Information request","PRODUCTION_QUERY","{""documents"":4,""relevance"":0.9171214147724155}","SELECT * FROM hauling_activities WHERE ...","Response to query 581 with relevant information","HYBRID",0.8692454381644865,1,507,"NEGATIVE","User feedback comment","2025-10-17T20:02:56.127Z"
"cmhsbk44u0j96mafthzjvd8n4","SESSION-0000582","cmhsbjl0000g5maftd7ls2y9i","Query 582 - Information request","FUEL_REPORT","{""documents"":2,""relevance"":0.7091192627953966}","SELECT * FROM hauling_activities WHERE ...","Response to query 582 with relevant information","DATABASE",0.8574678823777849,1,612,,,"2025-10-17T20:02:56.127Z"
"cmhsbk44v0j97maftesxipvyc","SESSION-0000583","cmhsbjl0200g6maft9wvbh1zs","Query 583 - Information request","FUEL_REPORT","{""documents"":5,""relevance"":0.7283902025668614}",,"Response to query 583 with relevant information","DATABASE",0.7109817394028346,0,324,"NEGATIVE",,"2025-10-11T17:02:56.127Z"
"cmhsbk44w0j98maft1awmdxiv","SESSION-0000584","cmhsbjl0300g7maftlhb5pbi1","Query 584 - Information request","MAINTENANCE_SCHEDULE","{""documents"":7,""relevance"":0.9412377220054257}",,"Response to query 584 with relevant information","ML_MODEL",0.9247911969970117,2,1128,"POSITIVE",,"2025-10-28T09:02:56.127Z"
"cmhsbk44y0j99maftgf5edojp","SESSION-0000585","cmhsbjl0400g8maftrbe90xjl","Query 585 - Information request","PRODUCTION_QUERY","{""documents"":7,""relevance"":0.811499124082877}",,"Response to query 585 with relevant information","DATABASE",0.7740008747665323,0,396,"POSITIVE",,"2025-11-06T14:02:56.127Z"
"cmhsbk4500j9amaftzna9tqgd","SESSION-0000586","cmhsbjl0600g9maftkdgeirm8","Query 586 - Information request","MAINTENANCE_SCHEDULE","{""documents"":9,""relevance"":0.8653419046206712}",,"Response to query 586 with relevant information","HYBRID",0.8595886443205556,2,1144,,,"2025-10-28T16:02:56.127Z"
"cmhsbk4510j9bmaftf1h0d9ti","SESSION-0000587","cmhsbjl0800gamaft7bjlpsdo","Query 587 - Information request","MAINTENANCE_SCHEDULE","{""documents"":1,""relevance"":0.8067039574185575}","SELECT * FROM hauling_activities WHERE ...","Response to query 587 with relevant information","RULE_ENGINE",0.7091730192479724,1,766,"NEGATIVE",,"2025-11-06T10:02:56.127Z"
"cmhsbk4530j9cmaftpiern5zk","SESSION-0000588","cmhsbjl0900gbmaft4ily7mui","Query 588 - Information request","PRODUCTION_QUERY","{""documents"":9,""relevance"":0.8356239413553181}",,"Response to query 588 with relevant information","RULE_ENGINE",0.8937374853087561,0,419,"POSITIVE","User feedback comment","2025-10-14T11:02:56.127Z"
"cmhsbk4550j9dmaft1bms8z2s","SESSION-0000589","cmhsbjl0b00gcmaft6rqinetk","Query 589 - Information request","DELAY_ANALYSIS","{""documents"":8,""relevance"":0.706006493460058}","SELECT * FROM hauling_activities WHERE ...","Response to query 589 with relevant information","ML_MODEL",0.9347869424870814,1,810,,"User feedback comment","2025-10-21T02:02:56.127Z"
"cmhsbk4560j9emaft5o2xrqkt","SESSION-0000590","cmhsbjl0c00gdmaft7r3fesx4","Query 590 - Information request","PRODUCTION_QUERY","{""documents"":7,""relevance"":0.7983197355276752}",,"Response to query 590 with relevant information","HYBRID",0.7071635758470868,2,1316,"POSITIVE","User feedback comment","2025-10-31T08:02:56.127Z"
"cmhsbk4580j9fmaft26tqmgwy","SESSION-0000591","cmhsbjl0e00gemaftw6ztb29z","Query 591 - Information request","PRODUCTION_QUERY","{""documents"":4,""relevance"":0.9015615572353778}",,"Response to query 591 with relevant information","DATABASE",0.7717219592592199,0,487,"NEGATIVE",,"2025-10-13T03:02:56.127Z"
"cmhsbk4590j9gmaftz9y06110","SESSION-0000592","cmhsbjl0f00gfmaft6biuwmdb","Query 592 - Information request","MAINTENANCE_SCHEDULE","{""documents"":10,""relevance"":0.8476971965731653}",,"Response to query 592 with relevant information","ML_MODEL",0.9455859071413582,0,409,"POSITIVE",,"2025-11-04T01:02:56.127Z"
"cmhsbk45a0j9hmafta6uddv4u","SESSION-0000593","cmhsbjl0g00ggmaftx2wkqv9e","Query 593 - Information request","MAINTENANCE_SCHEDULE","{""documents"":9,""relevance"":0.8954066393578456}","SELECT * FROM hauling_activities WHERE ...","Response to query 593 with relevant information","HYBRID",0.891443439277356,0,313,,"User feedback comment","2025-10-23T06:02:56.127Z"
"cmhsbk45c0j9imaftwqor4746","SESSION-0000594","cmhsbjl0h00ghmafthnaikdue","Query 594 - Information request","EQUIPMENT_STATUS","{""documents"":1,""relevance"":0.8591871835569267}","SELECT * FROM hauling_activities WHERE ...","Response to query 594 with relevant information","DATABASE",0.827909495097302,2,1285,,"User feedback comment","2025-11-06T08:02:56.127Z"
"cmhsbk45d0j9jmafty5kmrwov","SESSION-0000595","cmhsbjl0j00gimaftl6gtnwsz","Query 595 - Information request","DELAY_ANALYSIS","{""documents"":6,""relevance"":0.9350974620086618}","SELECT * FROM hauling_activities WHERE ...","Response to query 595 with relevant information","HYBRID",0.9189935072464103,2,1198,"NEGATIVE",,"2025-10-31T01:02:56.127Z"
